x,y,z
55,51,-0.146996
55,52,-0.160622
55,53,-0.141605
55,54,-0.172932
55,55,-0.2084
55,56,-0.21963
55,57,-0.202737
55,58,-0.196057
55,59,-0.16448
55,60,-0.12709
55,61,-0.162652
55,62,-0.18065
55,63,-0.218758
55,64,-0.220997
55,65,-0.204068
55,66,-0.189933
55,67,-0.194304
55,68,-0.229738
55,69,-0.309082
55,70,-0.306111
55,71,-0.316187
55,72,-0.301199
55,73,-0.2714
55,74,-0.220412
55,75,-0.193038
55,76,-0.157324
55,77,-0.109881
55,78,-0.0704842
55,79,-0.0168632
55,80,-0.00866302
55,81,-0.0196835
55,82,-0.0314842
55,83,-0.0169925
55,84,-0.11016
55,85,-0.230943
55,86,-0.284668
55,87,-0.320306
55,88,-0.338725
55,89,-0.331292
55,90,-0.337697
55,91,-0.303402
55,92,-0.323171
55,93,-0.380852
55,94,-0.450436
55,95,-0.43
55,96,-0.414004
55,97,-0.453585
55,98,-0.473484
55,99,-0.486891
56,0,0.00269779
56,1,0.000752861
56,2,-0.0102427
56,3,0.00421952
56,4,-0.00993785
56,5,-0.0487205
56,6,-0.0722729
56,7,-0.095857
56,8,-0.127822
56,9,-0.106214
56,10,-0.127271
56,11,-0.105093
56,12,-0.0691468
56,13,-0.0378578
56,14,-0.0397182
56,15,-0.0655475
56,16,-0.0717092
56,17,-0.140693
56,18,-0.200277
56,19,-0.259714
56,20,-0.264271
56,21,-0.150294
56,22,-0.0870968
56,23,-0.0886311
56,24,-0.0729304
56,25,-0.0441505
56,26,0.0106604
56,27,0.0332777
56,28,0.0565751
56,29,0.0665254
56,30,0.101594
56,31,0.118757
56,32,0.0750846
56,33,0.0524078
56,34,0.0390307
56,35,0.0457471
56,36,0.0240247
56,37,0.042208
56,38,0.0600551
56,39,0.084799
56,40,0.0933095
56,41,0.0745366
56,42,0.0660311
56,43,0.0125708
56,44,-0.0258383
56,45,-0.0485283
56,46,-0.0811657
56,47,-0.119352
56,48,-0.117206
56,49,-0.149785
56,50,-0.138024
56,51,-0.127692
56,52,-0.126854
56,53,-0.0985413
56,54,-0.134011
56,55,-0.223011
56,56,-0.265994
56,57,-0.285354
56,58,-0.269637
56,59,-0.234009
56,60,-0.232227
56,61,-0.236299
56,62,-0.242863
56,63,-0.26453
56,64,-0.288268
56,65,-0.265324
56,66,-0.232517
56,67,-0.275226
56,68,-0.295663
56,69,-0.330147
56,70,-0.342499
56,71,-0.328315
56,72,-0.306272
56,73,-0.233448
56,74,-0.190958
56,75,-0.14276
56,76,-0.107487
56,77,-0.0595546
56,78,-0.0318167
56,79,-0.00210898
56,80,-0.00958114
56,81,-0.0190799
56,82,-0.0484378
56,83,-0.0591908
56,84,-0.11539
56,85,-0.202307
56,86,-0.288172
56,87,-0.351395
56,88,-0.362578
56,89,-0.348337
56,90,-0.343043
56,91,-0.338222
56,92,-0.341341
56,93,-0.407938
56,94,-0.447635
56,95,-0.450779
56,96,-0.421137
56,97,-0.414332
56,98,-0.444541
56,99,-0.464755
57,0,-0.0588579
57,1,-0.0384765
57,2,-0.0205508
57,3,-0.00877731
57,4,-0.0484855
57,5,-0.0962801
57,6,-0.132398
57,7,-0.160361
57,8,-0.146903
57,9,-0.106894
57,10,-0.115386
57,11,-0.112318
57,12,-0.0292677
57,13,-0.0103788
57,14,-0.00857222
57,15,0.00644609
57,16,-0.034078
57,17,-0.104729
57,18,-0.156498
57,19,-0.209765
57,20,-0.219427
57,21,-0.13471
57,22,-0.101506
57,23,-0.0435584
57,24,0.00922623
57,25,0.063382
57,26,0.098709
57,27,0.115766
57,28,0.136198
57,29,0.142944
57,30,0.14698
57,31,0.155361
57,32,0.127116
57,33,0.116983
57,34,0.099187
57,35,0.10604
57,36,0.0780362
57,37,0.0868078
57,38,0.0782365
57,39,0.115643
57,40,0.173976
57,41,0.137751
57,42,0.12242
57,43,0.0666125
57,44,-0.00248183
57,45,-0.0611913
57,46,-0.0819751
57,47,-0.147486
57,48,-0.166212
57,49,-0.141886
57,50,-0.124308
57,51,-0.136928
57,52,-0.127752
57,53,-0.0910246
57,54,-0.135073
57,55,-0.220609
57,56,-0.28217
57,57,-0.324465
57,58,-0.330072
57,59,-0.288117
57,60,-0.273192
57,61,-0.246075
57,62,-0.274304
57,63,-0.302081
57,64,-0.328373
57,65,-0.269655
57,66,-0.295937
57,67,-0.327786
57,68,-0.308791
57,69,-0.325198
57,70,-0.32527
57,71,-0.352398
57,72,-0.294789
57,73,-0.207165
57,74,-0.161052
57,75,-0.137468
57,76,-0.101506
57,77,-0.0316029
57,78,0.0110115
57,79,0.0281432
57,80,0.0361324
57,81,0.0206576
57,82,0.0300446
57,83,-0.0133309
57,84,-0.0820135
57,85,-0.142491
57,86,-0.228953
57,87,-0.309659
57,88,-0.308847
57,89,-0.280658
57,90,-0.293767
57,91,-0.311392
57,92,-0.360608
57,93,-0.418933
57,94,-0.422988
57,95,-0.460353
57,96,-0.440942
57,97,-0.421073
57,98,-0.440324
57,99,-0.464985
58,0,-0.152407
58,1,-0.113706
58,2,-0.0577113
58,3,-0.0528748
58,4,-0.111785
58,5,-0.162167
58,6,-0.187537
58,7,-0.178241
58,8,-0.143843
58,9,-0.0947702
58,10,-0.0814766
58,11,-0.0613679
58,12,-0.00624071
58,13,0.0203313
58,14,0.0355314
58,15,0.045442
58,16,-0.0125054
58,17,-0.100358
58,18,-0.11469
58,19,-0.157333
58,20,-0.162063
58,21,-0.0917795
58,22,-0.0437956
58,23,0.0140257
58,24,0.0637595
58,25,0.114095
58,26,0.153342
58,27,0.186637
58,28,0.199395
58,29,0.212507
58,30,0.198263
58,31,0.201953
58,32,0.156251
58,33,0.139252
58,34,0.123437
58,35,0.150582
58,36,0.115348
58,37,0.108055
58,38,0.109662
58,39,0.161497
58,40,0.175274
58,41,0.165994
58,42,0.138956
58,43,0.115002
58,44,0.0506627
58,45,-0.014405
58,46,-0.0658495
58,47,-0.123653
58,48,-0.126608
58,49,-0.135686
58,50,-0.100381
58,51,-0.104899
58,52,-0.0946897
58,53,-0.0987046
58,54,-0.142708
58,55,-0.219366
58,56,-0.278161
58,57,-0.319588
58,58,-0.337987
58,59,-0.307107
58,60,-0.306459
58,61,-0.288163
58,62,-0.285308
58,63,-0.317953
58,64,-0.316442
58,65,-0.276183
58,66,-0.287343
58,67,-0.309922
58,68,-0.301273
58,69,-0.323394
58,70,-0.338252
58,71,-0.340524
58,72,-0.269695
58,73,-0.222698
58,74,-0.157269
58,75,-0.127662
58,76,-0.0766229
58,77,0.00230833
58,78,0.0416527
58,79,0.061888
58,80,0.0499277
58,81,0.065642
58,82,0.0674091
58,83,0.023288
58,84,-0.0630497
58,85,-0.122013
58,86,-0.196519
58,87,-0.256267
58,88,-0.275505
58,89,-0.265084
58,90,-0.254399
58,91,-0.279276
58,92,-0.342013
58,93,-0.386586
58,94,-0.398221
58,95,-0.440033
58,96,-0.421532
58,97,-0.40025
58,98,-0.424567
58,99,-0.451155
59,0,-0.263751
59,1,-0.218305
59,2,-0.173761
59,3,-0.159811
59,4,-0.186128
59,5,-0.237841
59,6,-0.224377
59,7,-0.198513
59,8,-0.140367
59,9,-0.0423098
59,10,-0.0184703
59,11,-0.0158964
59,12,0.0343869
59,13,0.076437
59,14,0.0317431
59,15,0.00904436
59,16,-0.0187786
59,17,-0.105839
59,18,-0.136859
59,19,-0.147939
59,20,-0.164614
59,21,-0.119968
59,22,-0.0105382
59,23,0.0315818
59,24,0.105865
59,25,0.168895
59,26,0.186153
59,27,0.231177
59,28,0.257842
59,29,0.28855
59,30,0.282116
59,31,0.24695
59,32,0.220264
59,33,0.187956
59,34,0.207691
59,35,0.197746
59,36,0.181009
59,37,0.174027
59,38,0.124824
59,39,0.180286
59,40,0.193195
59,41,0.184744
59,42,0.1989
59,43,0.188926
59,44,0.110001
59,45,0.0456552
59,46,-0.0184594
59,47,-0.0840053
59,48,-0.107139
59,49,-0.105964
59,50,-0.118796
59,51,-0.111405
59,52,-0.100712
59,53,-0.111323
59,54,-0.159092
59,55,-0.204596
59,56,-0.261177
59,57,-0.311527
59,58,-0.312036
59,59,-0.292356
59,60,-0.305127
59,61,-0.288712
59,62,-0.279673
59,63,-0.287934
59,64,-0.308181
59,65,-0.291033
59,66,-0.332893
59,67,-0.34496
59,68,-0.323926
59,69,-0.327815
59,70,-0.338104
59,71,-0.333611
59,72,-0.242892
59,73,-0.161631
59,74,-0.112516
59,75,-0.115146
59,76,-0.0487254
59,77,0.0344065
59,78,0.0737533
59,79,0.116569
59,80,0.138982
59,81,0.134567
59,82,0.101658
59,83,0.0396974
59,84,-0.0364569
59,85,-0.118572
59,86,-0.185961
59,87,-0.238056
59,88,-0.227575
59,89,-0.261016
59,90,-0.228201
59,91,-0.293447
59,92,-0.350165
59,93,-0.36818
59,94,-0.36774
59,95,-0.392877
59,96,-0.433056
59,97,-0.437365
59,98,-0.430308
59,99,-0.437867
60,0,-0.309195
60,1,-0.291775
60,2,-0.243266
60,3,-0.237523
60,4,-0.234812
60,5,-0.205081
60,6,-0.197516
60,7,-0.17129
60,8,-0.0783025
60,9,0.0207957
60,10,0.0213502
60,11,0.0358971
60,12,0.0318058
60,13,0.0616832
60,14,0.019566
60,15,-0.029135
60,16,-0.0852814
60,17,-0.132366
60,18,-0.128923
60,19,-0.135335
60,20,-0.15505
60,21,-0.112768
60,22,-0.0166107
60,23,0.0549769
60,24,0.154128
60,25,0.222917
60,26,0.2646
60,27,0.295317
60,28,0.298122
60,29,0.321628
60,30,0.303116
60,31,0.265197
60,32,0.259605
60,33,0.208286
60,34,0.207708
60,35,0.217001
60,36,0.173373
60,37,0.171448
60,38,0.167208
60,39,0.187919
60,40,0.183963
60,41,0.201632
60,42,0.206289
60,43,0.236008
60,44,0.151233
60,45,0.0684722
60,46,0.0215952
60,47,-0.011369
60,48,-0.0663381
60,49,-0.0841848
60,50,-0.128387
60,51,-0.0860928
60,52,-0.0705306
60,53,-0.0905189
60,54,-0.127444
60,55,-0.167048
60,56,-0.241214
60,57,-0.302375
60,58,-0.317345
60,59,-0.293729
60,60,-0.323935
60,61,-0.305422
60,62,-0.279132
60,63,-0.280645
60,64,-0.30373
60,65,-0.310207
60,66,-0.328358
60,67,-0.375813
60,68,-0.3773
60,69,-0.37629
60,70,-0.378818
60,71,-0.353627
60,72,-0.270251
60,73,-0.154056
60,74,-0.0775429
60,75,-0.0741469
60,76,-0.0454272
60,77,0.0516488
60,78,0.0532548
60,79,0.136439
60,80,0.168539
60,81,0.18074
60,82,0.141054
60,83,0.0800756
60,84,-0.0274823
60,85,-0.112815
60,86,-0.179262
60,87,-0.214074
60,88,-0.238208
60,89,-0.26731
60,90,-0.268076
60,91,-0.334739
60,92,-0.3425
60,93,-0.327858
60,94,-0.326798
60,95,-0.330647
60,96,-0.417541
60,97,-0.465043
60,98,-0.462886
60,99,-0.457031
61,0,-0.340016
61,1,-0.314433
61,2,-0.282119
61,3,-0.265448
61,4,-0.212356
61,5,-0.179639
61,6,-0.168172
61,7,-0.123147
61,8,-0.0258578
61,9,0.0714221
61,10,0.0581268
61,11,0.02628
61,12,0.0124184
61,13,0.0107498
61,14,-0.048765
61,15,-0.0614371
61,16,-0.0737178
61,17,-0.126244
61,18,-0.109412
61,19,-0.120523
61,20,-0.138574
61,21,-0.128007
61,22,-0.0455507
61,23,0.059678
61,24,0.154958
61,25,0.246919
61,26,0.287407
61,27,0.315369
61,28,0.330958
61,29,0.316417
61,30,0.258019
61,31,0.249409
61,32,0.255973
61,33,0.253345
61,34,0.236658
61,35,0.193109
61,36,0.159165
61,37,0.177021
61,38,0.200197
61,39,0.190361
61,40,0.195932
61,41,0.199393
61,42,0.221913
61,43,0.218951
61,44,0.161007
61,45,0.0827729
61,46,0.0505445
61,47,0.0173101
61,48,-0.0231664
61,49,-0.0471335
61,50,-0.0776782
61,51,-0.0545861
61,52,-0.0524741
61,53,-0.0537039
61,54,-0.0988178
61,55,-0.129554
61,56,-0.216395
61,57,-0.271767
61,58,-0.262365
61,59,-0.231186
61,60,-0.260683
61,61,-0.236393
61,62,-0.259028
61,63,-0.260839
61,64,-0.280647
61,65,-0.277668
61,66,-0.273979
61,67,-0.318181
61,68,-0.342696
61,69,-0.322638
61,70,-0.330694
61,71,-0.285418
61,72,-0.221076
61,73,-0.158136
61,74,-0.107722
61,75,-0.0412174
61,76,-0.00269829
61,77,0.0287408
61,78,0.0523031
61,79,0.103504
61,80,0.135286
61,81,0.156295
61,82,0.0887412
61,83,0.00579654
61,84,-0.0601512
61,85,-0.127798
61,86,-0.183667
61,87,-0.242371
61,88,-0.256564
61,89,-0.306871
61,90,-0.288005
61,91,-0.351139
61,92,-0.336063
61,93,-0.296264
61,94,-0.280421
61,95,-0.280981
61,96,-0.380269
61,97,-0.405995
61,98,-0.421344
61,99,-0.402948
62,0,-0.355796
62,1,-0.305899
62,2,-0.293172
62,3,-0.279511
62,4,-0.238347
62,5,-0.201298
62,6,-0.167253
62,7,-0.110721
62,8,-0.00687369
62,9,0.0791861
62,10,0.0888474
62,11,0.0505674
62,12,0.0158963
62,13,-0.00673503
62,14,-0.0568175
62,15,-0.0725527
62,16,-0.0801975
62,17,-0.119192
62,18,-0.124845
62,19,-0.131626
62,20,-0.158101
62,21,-0.119114
62,22,-0.0192783
62,23,0.0784112
62,24,0.174528
62,25,0.238609
62,26,0.275743
62,27,0.317288
62,28,0.346092
62,29,0.3146
62,30,0.267253
62,31,0.276846
62,32,0.274243
62,33,0.299745
62,34,0.283312
62,35,0.215761
62,36,0.217656
62,37,0.238086
62,38,0.244275
62,39,0.273399
62,40,0.271436
62,41,0.244221
62,42,0.2625
62,43,0.26364
62,44,0.22288
62,45,0.166542
62,46,0.125655
62,47,0.0770617
62,48,0.0420507
62,49,0.0133019
62,50,-0.0480112
62,51,-0.0330869
62,52,-0.0568821
62,53,-0.0917864
62,54,-0.154471
62,55,-0.167207
62,56,-0.214191
62,57,-0.23556
62,58,-0.229617
62,59,-0.163106
62,60,-0.178117
62,61,-0.184273
62,62,-0.172174
62,63,-0.207871
62,64,-0.203648
62,65,-0.193342
62,66,-0.210459
62,67,-0.229399
62,68,-0.22376
62,69,-0.232922
62,70,-0.243071
62,71,-0.190517
62,72,-0.132151
62,73,-0.067499
62,74,-0.0534251
62,75,-0.00927088
62,76,0.0288433
62,77,0.0608471
62,78,0.100293
62,79,0.0855731
62,80,0.0905105
62,81,0.112823
62,82,0.0534833
62,83,-0.0427056
62,84,-0.104064
62,85,-0.176851
62,86,-0.222764
62,87,-0.245151
62,88,-0.256301
62,89,-0.290896
62,90,-0.315317
62,91,-0.304383
62,92,-0.28471
62,93,-0.226281
62,94,-0.20317
62,95,-0.229509
62,96,-0.277898
62,97,-0.313643
62,98,-0.355645
62,99,-0.334823
63,0,-0.337316
63,1,-0.308298
63,2,-0.266829
63,3,-0.269082
63,4,-0.230617
63,5,-0.203599
63,6,-0.172122
63,7,-0.117554
63,8,0.000192047
63,9,0.0735059
63,10,0.121228
63,11,0.0609851
63,12,0.0124543
63,13,-0.00217917
63,14,-0.0568341
63,15,-0.0866122
63,16,-0.106614
63,17,-0.12789
63,18,-0.164636
63,19,-0.122694
63,20,-0.164899
63,21,-0.133672
63,22,-0.0177237
63,23,0.0613306
63,24,0.187244
63,25,0.209287
63,26,0.228892
63,27,0.281694
63,28,0.336393
63,29,0.339671
63,30,0.292215
63,31,0.313174
63,32,0.312082
63,33,0.32624
63,34,0.318432
63,35,0.295652
63,36,0.294975
63,37,0.296231
63,38,0.316971
63,39,0.35086
63,40,0.330876
63,41,0.331148
63,42,0.319296
63,43,0.318124
63,44,0.249258
63,45,0.197838
63,46,0.142397
63,47,0.121551
63,48,0.0755876
63,49,0.0348156
63,50,0.0143316
63,51,-0.00838322
63,52,-0.0619939
63,53,-0.11187
63,54,-0.176448
63,55,-0.201424
63,56,-0.221463
63,57,-0.205462
63,58,-0.186824
63,59,-0.136279
63,60,-0.118028
63,61,-0.161754
63,62,-0.127011
63,63,-0.110719
63,64,-0.096337
63,65,-0.110284
63,66,-0.105294
63,67,-0.117108
63,68,-0.133114
63,69,-0.134746
63,70,-0.136008
63,71,-0.0776301
63,72,-0.043278
63,73,-0.00135306
63,74,0.0252217
63,75,0.0587529
63,76,0.0609539
63,77,0.0756698
63,78,0.116345
63,79,0.103214
63,80,0.0954844
63,81,0.0660981
63,82,0.0223494
63,83,-0.0307693
63,84,-0.125143
63,85,-0.194823
63,86,-0.251698
63,87,-0.243221
63,88,-0.277309
63,89,-0.261686
63,90,-0.257453
63,91,-0.25604
63,92,-0.230119
63,93,-0.19957
63,94,-0.169779
63,95,-0.171607
63,96,-0.191568
63,97,-0.19733
63,98,-0.253217
63,99,-0.255449
64,0,-0.29346
64,1,-0.268528
64,2,-0.239346
64,3,-0.22165
64,4,-0.176511
64,5,-0.188484
64,6,-0.144176
64,7,-0.0538202
64,8,0.0221095
64,9,0.0588116
64,10,0.109386
64,11,0.0592864
64,12,0.0112135
64,13,0.00388994
64,14,-0.0243193
64,15,-0.0314204
64,16,-0.065857
64,17,-0.0920668
64,18,-0.146163
64,19,-0.120347
64,20,-0.130212
64,21,-0.128968
64,22,-0.0385862
64,23,0.06145
64,24,0.183243
64,25,0.199219
64,26,0.225045
64,27,0.258743
64,28,0.311874
64,29,0.349359
64,30,0.345213
64,31,0.327563
64,32,0.320338
64,33,0.31201
64,34,0.327732
64,35,0.299815
64,36,0.350567
64,37,0.367672
64,38,0.393497
64,39,0.390106
64,40,0.377339
64,41,0.356767
64,42,0.367028
64,43,0.336816
64,44,0.305539
64,45,0.253101
64,46,0.166742
64,47,0.11645
64,48,0.0909802
64,49,0.0670561
64,50,0.0351014
64,51,0.0253448
64,52,-0.0313565
64,53,-0.0969201
64,54,-0.174275
64,55,-0.226036
64,56,-0.210836
64,57,-0.20177
64,58,-0.156428
64,59,-0.12989
64,60,-0.065558
64,61,-0.0871017
64,62,-0.0950771
64,63,-0.0919436
64,64,-0.0264341
64,65,-0.013358
64,66,-0.0123398
64,67,0.00225664
64,68,0.00687434
64,69,0.0111812
64,70,0.0064268
64,71,0.0140513
64,72,0.0663504
64,73,0.0753743
64,74,0.0864559
64,75,0.103544
64,76,0.100124
64,77,0.10465
64,78,0.0840643
64,79,0.0802245
64,80,0.0570505
64,81,0.0297329
64,82,-0.0100281
64,83,-0.073385
64,84,-0.133955
64,85,-0.215349
64,86,-0.249883
64,87,-0.249219
64,88,-0.274389
64,89,-0.256352
64,90,-0.231386
64,91,-0.221348
64,92,-0.2123
64,93,-0.15798
64,94,-0.112527
64,95,-0.117961
64,96,-0.0893921
64,97,-0.0643678
64,98,-0.0932797
64,99,-0.133116
65,0,-0.274771
65,1,-0.26867
65,2,-0.252212
65,3,-0.206406
65,4,-0.151542
65,5,-0.14722
65,6,-0.0851277
65,7,0.00683933
65,8,0.0646445
65,9,0.105776
65,10,0.0802113
65,11,0.045467
65,12,0.00242193
65,13,-0.00289319
65,14,0.0290001
65,15,-0.0126037
65,16,-0.0574567
65,17,-0.0611401
65,18,-0.114838
65,19,-0.096829
65,20,-0.111985
65,21,-0.101467
65,22,-0.0258417
65,23,0.0537432
65,24,0.172188
65,25,0.210125
65,26,0.234883
65,27,0.267352
65,28,0.315498
65,29,0.340013
65,30,0.349389
65,31,0.356448
65,32,0.339799
65,33,0.337719
65,34,0.319372
65,35,0.278196
65,36,0.350511
65,37,0.352595
65,38,0.390853
65,39,0.395808
65,40,0.403161
65,41,0.376101
65,42,0.37583
65,43,0.384993
65,44,0.355753
65,45,0.309862
65,46,0.208346
65,47,0.133442
65,48,0.0841103
65,49,0.0981291
65,50,0.107981
65,51,0.0617617
65,52,0.0087869
65,53,-0.0733177
65,54,-0.15177
65,55,-0.189624
65,56,-0.175154
65,57,-0.154644
65,58,-0.141125
65,59,-0.116686
65,60,-0.102386
65,61,-0.084974
65,62,-0.0914939
65,63,-0.0491062
65,64,-0.0085902
65,65,0.0424131
65,66,0.0757892
65,67,0.0852465
65,68,0.101102
65,69,0.110347
65,70,0.107659
65,71,0.0828493
65,72,0.0988118
65,73,0.142444
65,74,0.14724
65,75,0.144293
65,76,0.11484
65,77,0.0884284
65,78,0.0618184
65,79,0.037186
65,80,0.0447381
65,81,0.0201791
65,82,-0.0505671
65,83,-0.105242
65,84,-0.165554
65,85,-0.222122
65,86,-0.256437
65,87,-0.218677
65,88,-0.197817
65,89,-0.19529
65,90,-0.202786
65,91,-0.219633
65,92,-0.211136
65,93,-0.174325
65,94,-0.0979509
65,95,-0.0780714
65,96,0.0223684
65,97,0.06574
65,98,0.0556876
65,99,0.0216409
66,0,-0.245678
66,1,-0.22758
66,2,-0.161659
66,3,-0.13192
66,4,-0.0928055
66,5,-0.120418
66,6,-0.0829421
66,7,0.0107377
66,8,0.0762179
66,9,0.108227
66,10,0.0742114
66,11,0.0887037
66,12,0.0516418
66,13,0.055395
66,14,0.0508824
66,15,0.00598245
66,16,-0.0150376
66,17,-0.0363926
66,18,-0.0653393
66,19,-0.0835211
66,20,-0.107062
66,21,-0.0980757
66,22,-0.0474594
66,23,0.0617124
66,24,0.13431
66,25,0.194584
66,26,0.254804
66,27,0.306218
66,28,0.31305
66,29,0.327895
66,30,0.334905
66,31,0.362517
66,32,0.318864
66,33,0.294725
66,34,0.262542
66,35,0.250277
66,36,0.26744
66,37,0.309207
66,38,0.327522
66,39,0.384493
66,40,0.434073
66,41,0.391029
66,42,0.369587
66,43,0.355088
66,44,0.315373
66,45,0.255804
66,46,0.250913
66,47,0.181772
66,48,0.0839208
66,49,0.106665
66,50,0.12339
66,51,0.0853548
66,52,0.0197817
66,53,-0.0795875
66,54,-0.150145
66,55,-0.168078
66,56,-0.150828
66,57,-0.137009
66,58,-0.118418
66,59,-0.0908913
66,60,-0.112245
66,61,-0.106254
66,62,-0.072573
66,63,-0.049237
66,64,0.0155953
66,65,0.0654084
66,66,0.113321
66,67,0.121709
66,68,0.124861
66,69,0.12401
66,70,0.116997
66,71,0.114386
66,72,0.134009
66,73,0.13529
66,74,0.164481
66,75,0.119548
66,76,0.117446
66,77,0.107644
66,78,0.0774479
66,79,0.00990434
66,80,0.0168322
66,81,0.0153645
66,82,-0.0621873
66,83,-0.104169
66,84,-0.181881
66,85,-0.206766
66,86,-0.20692
66,87,-0.199554
66,88,-0.184819
66,89,-0.184249
66,90,-0.163277
66,91,-0.182273
66,92,-0.189506
66,93,-0.155237
66,94,-0.112432
66,95,-0.0661687
66,96,0.0322878
66,97,0.103871
66,98,0.094355
66,99,0.0466744
67,0,-0.162993
67,1,-0.127623
67,2,-0.0798243
67,3,-0.0781517
67,4,-0.0586139
67,5,-0.0795991
67,6,-0.0575029
67,7,0.00915585
67,8,0.0710408
67,9,0.0921016
67,10,0.104629
67,11,0.10953
67,12,0.0610306
67,13,0.0527276
67,14,0.0407694
67,15,0.0296957
67,16,0.0369188
67,17,-0.00719725
67,18,-0.034145
67,19,-0.0480869
67,20,-0.098585
67,21,-0.111612
67,22,-0.097235
67,23,-0.00728785
67,24,0.0412598
67,25,0.0863867
67,26,0.160105
67,27,0.26399
67,28,0.313681
67,29,0.329959
67,30,0.318494
67,31,0.353661
67,32,0.302728
67,33,0.268761
67,34,0.214091
67,35,0.217026
67,36,0.236657
67,37,0.261234
67,38,0.297088
67,39,0.37486
67,40,0.445859
67,41,0.413709
67,42,0.385264
67,43,0.35835
67,44,0.261486
67,45,0.214741
67,46,0.213025
67,47,0.15219
67,48,0.0883073
67,49,0.0844832
67,50,0.0901913
67,51,0.0682956
67,52,0.0151578
67,53,-0.0598409
67,54,-0.10245
67,55,-0.133508
67,56,-0.123673
67,57,-0.116517
67,58,-0.0881972
67,59,-0.0843942
67,60,-0.100517
67,61,-0.0875298
67,62,-0.04627
67,63,0.0181876
67,64,0.066652
67,65,0.0883245
67,66,0.1302
67,67,0.129997
67,68,0.138982
67,69,0.147862
67,70,0.147871
67,71,0.171797
67,72,0.160128
67,73,0.178659
67,74,0.163876
67,75,0.123917
67,76,0.133097
67,77,0.108513
67,78,0.0611229
67,79,-0.0136174
67,80,0.00180607
67,81,0.0246451
67,82,-0.0251715
67,83,-0.102146
67,84,-0.158633
67,85,-0.194066
67,86,-0.183716
67,87,-0.151668
67,88,-0.133549
67,89,-0.1401
67,90,-0.0934196
67,91,-0.13911
67,92,-0.134999
67,93,-0.100217
67,94,-0.0761491
67,95,-0.0659016
67,96,0.0101925
67,97,0.0601846
67,98,0.0767448
67,99,0.091
68,0,-0.0945021
68,1,-0.0314543
68,2,-0.0121779
68,3,-0.00879135
68,4,-0.0369491
68,5,-0.0700035
68,6,-0.038202
68,7,0.0172066
68,8,0.0585203
68,9,0.0884582
68,10,0.0982918
68,11,0.126247
68,12,0.0746612
68,13,0.00058599
68,14,-0.00841027
68,15,0.0171775
68,16,0.036453
68,17,0.00837985
68,18,-0.0199164
68,19,-0.0905243
68,20,-0.140385
68,21,-0.128808
68,22,-0.0917999
68,23,-0.0720649
68,24,0.00524783
68,25,0.0291295
68,26,0.106705
68,27,0.212811
68,28,0.297954
68,29,0.300814
68,30,0.314268
68,31,0.324498
68,32,0.321946
68,33,0.311051
68,34,0.284468
68,35,0.251804
68,36,0.297168
68,37,0.311009
68,38,0.307478
68,39,0.398509
68,40,0.451989
68,41,0.425399
68,42,0.408154
68,43,0.359287
68,44,0.270056
68,45,0.218448
68,46,0.194734
68,47,0.133413
68,48,0.115485
68,49,0.100197
68,50,0.0638428
68,51,0.0433168
68,52,0.0405769
68,53,-0.0227407
68,54,-0.0887943
68,55,-0.0985276
68,56,-0.123591
68,57,-0.108226
68,58,-0.0905094
68,59,-0.0761688
68,60,-0.0873981
68,61,-0.0848171
68,62,-0.0442416
68,63,0.0569297
68,64,0.101635
68,65,0.149095
68,66,0.186554
68,67,0.194368
68,68,0.197383
68,69,0.2143
68,70,0.20317
68,71,0.201282
68,72,0.174338
68,73,0.160504
68,74,0.151978
68,75,0.135815
68,76,0.102945
68,77,0.0865653
68,78,0.0545538
68,79,-0.0151047
68,80,-0.0540055
68,81,-0.0112408
68,82,-0.0478125
68,83,-0.0976426
68,84,-0.149653
68,85,-0.197406
68,86,-0.181546
68,87,-0.143799
68,88,-0.0863903
68,89,-0.0806783
68,90,-0.0484748
68,91,-0.0877502
68,92,-0.101019
68,93,-0.0582364
68,94,-0.0500744
68,95,-0.0113149
68,96,0.0362802
68,97,0.0743705
68,98,0.08757
68,99,0.0896116
69,0,0.00986033
69,1,0.0727809
69,2,0.0623477
69,3,0.0336882
69,4,-0.0192763
69,5,-0.0247327
69,6,-0.0125612
69,7,0.0165672
69,8,0.0470655
69,9,0.103195
69,10,0.120513
69,11,0.129834
69,12,0.0723581
69,13,0.0243674
69,14,0.00213159
69,15,0.0459493
69,16,0.0465314
69,17,0.0225824
69,18,-0.0269316
69,19,-0.0960676
69,20,-0.148117
69,21,-0.153841
69,22,-0.139899
69,23,-0.0783136
69,24,-0.0239802
69,25,0.0106794
69,26,0.0636482
69,27,0.199928
69,28,0.28504
69,29,0.276634
69,30,0.264939
69,31,0.299108
69,32,0.300122
69,33,0.300223
69,34,0.281332
69,35,0.293154
69,36,0.336281
69,37,0.310439
69,38,0.314363
69,39,0.344701
69,40,0.405665
69,41,0.373798
69,42,0.344593
69,43,0.306456
69,44,0.247397
69,45,0.204921
69,46,0.166347
69,47,0.111329
69,48,0.100157
69,49,0.115685
69,50,0.0609562
69,51,0.0159881
69,52,0.0226466
69,53,-0.0397701
69,54,-0.0552677
69,55,-0.0849755
69,56,-0.074755
69,57,-0.0575627
69,58,-0.0715231
69,59,-0.0581784
69,60,-0.062694
69,61,-0.046572
69,62,0.00951521
69,63,0.0803153
69,64,0.12515
69,65,0.205995
69,66,0.246102
